581.234;-3.52746;-5.29551;
594.794;-3.63645;-5.29637;
608.671;-3.74734;-5.29727;
622.871;-3.8602;-5.29822;
637.403;-3.97509;-5.29921;
652.274;-4.09207;-5.30025;
667.491;-4.21118;-5.30135;
683.064;-4.33251;-5.30249;
699;-4.4561;-5.30369;
715.308;-4.58202;-5.30495;
731.996;-4.71034;-5.30627;
749.073;-4.84112;-5.30765;
766.549;-4.97442;-5.3091;
784.433;-5.11032;-5.31061;
802.734;-5.24888;-5.3122;
821.462;-5.39018;-5.31387;
840.627;-5.53428;-5.31561;
860.239;-5.68125;-5.31743;
880.308;-5.83118;-5.31934;
900.846;-5.98412;-5.32135;
921.863;-6.14017;-5.32344;
943.37;-6.2994;-5.32564;
965.379;-6.46188;-5.32793;
987.901;-6.62769;-5.33034;
1010.95;-6.79692;-5.33286;
1034.53;-6.96965;-5.33549;
1058.67;-7.14596;-5.33825;
1083.37;-7.32594;-5.34114;
1108.64;-7.50967;-5.34416;
1134.51;-7.69724;-5.34733;
1160.98;-7.88874;-5.35064;
1188.06;-8.08426;-5.35411;
1215.78;-8.2839;-5.35773;
1244.15;-8.48774;-5.36153;
1273.17;-8.69587;-5.3655;
1302.88;-8.9084;-5.36966;
1333.27;-9.12543;-5.37401;
1364.38;-9.34704;-5.37856;
1396.21;-9.57334;-5.38331;
1428.78;-9.80444;-5.38829;
1462.12;-10.0404;-5.3935;
1496.23;-10.2814;-5.39895;
1531.13;-10.5275;-5.40465;
1566.86;-10.7788;-5.41061;
1603.41;-11.0354;-5.41684;
1640.82;-11.2974;-5.42336;
1679.1;-11.5649;-5.43017;
1718.27;-11.8381;-5.4373;
1758.36;-12.117;-5.44475;
1799.38;-12.4018;-5.45254;
1841.36;-12.6925;-5.46068;
1884.32;-12.9894;-5.46919;
1928.28;-13.2924;-5.47809;
1973.27;-13.6017;-5.48738;
2019.31;-13.9175;-5.4971;
2066.42;-14.2397;-5.50725;
2114.63;-14.5687;-5.51785;
2163.96;-14.9043;-5.52893;
2214.45;-15.2469;-5.5405;
2266.11;-15.5964;-5.55259;
2318.98;-15.953;-5.56521;
